state	yr	qtr	index_nsa	index_sa	note
UT	2008	3	318.38	314.42	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2008	4	302.58	302.08	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2009	1	288.66	291.43	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2009	2	285.06	282.45	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2009	3	281.78	278.08	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2009	4	278.65	278.38	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2010	1	268.83	271.78	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2010	2	269.52	266.62	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2010	3	258.13	254.65	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2010	4	251.86	251.92	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2011	1	240.40	243.18	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2011	2	242.40	239.38	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2011	3	242.82	239.57	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2011	4	239.51	239.91	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2012	1	242.54	245.26	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2012	2	256.08	252.57	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2012	3	262.62	259.19	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2012	4	266.72	267.60	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2013	1	272.48	275.19	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2013	2	288.00	283.88	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2013	3	293.61	289.96	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2013	4	291.50	292.75	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2014	1	295.14	297.65	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2014	2	304.39	300.04	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2014	3	306.56	302.99	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2014	4	305.69	307.09	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2015	1	312.17	314.46	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2015	2	323.26	318.70	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2015	3	329.04	325.48	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2015	4	332.70	334.16	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2016	1	337.69	339.92	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VA	1991	1	100.00	100.00	
VA	1991	2	100.95	100.39	
VA	1991	3	100.73	100.25	
VA	1991	4	101.47	101.10	
VA	1992	1	102.21	102.22	
VA	1992	2	101.99	101.44	
VA	1992	3	102.85	102.33	
VA	1992	4	103.39	103.05	
VA	1993	1	102.83	102.83	
VA	1993	2	103.84	103.30	
VA	1993	3	104.39	103.80	
VA	1993	4	104.63	104.34	
VA	1994	1	104.98	104.98	
VA	1994	2	106.35	105.79	
VA	1994	3	106.95	106.29	
VA	1994	4	106.81	106.59	
VA	1995	1	106.76	106.75	
VA	1995	2	107.87	107.27	
VA	1995	3	109.28	108.57	
VA	1995	4	109.01	108.85	
VA	1996	1	109.91	109.90	
VA	1996	2	110.46	109.79	
VA	1996	3	111.09	110.36	
VA	1996	4	110.82	110.72	
VA	1997	1	111.44	111.42	
VA	1997	2	112.99	112.25	
VA	1997	3	113.13	112.39	
VA	1997	4	113.25	113.18	
VA	1998	1	113.55	113.56	
VA	1998	2	115.40	114.57	
VA	1998	3	116.53	115.78	
VA	1998	4	117.22	117.16	
VA	1999	1	119.56	119.65	
VA	1999	2	121.30	120.36	
VA	1999	3	122.64	121.83	
VA	1999	4	123.55	123.49	
VA	2000	1	125.21	125.38	
VA	2000	2	128.87	127.84	
VA	2000	3	131.05	130.12	
VA	2000	4	132.55	132.46	
VA	2001	1	135.43	135.73	
VA	2001	2	139.79	138.68	
VA	2001	3	142.40	141.28	
VA	2001	4	143.99	143.88	
VA	2002	1	146.91	147.34	
VA	2002	2	152.30	151.12	
VA	2002	3	155.58	154.23	
VA	2002	4	158.64	158.52	
VA	2003	1	161.62	162.17	
VA	2003	2	167.90	166.62	
VA	2003	3	173.73	172.13	
VA	2003	4	178.41	178.29	
VA	2004	1	181.17	181.86	
VA	2004	2	191.00	189.58	
VA	2004	3	200.65	198.71	
VA	2004	4	206.99	206.87	
VA	2005	1	216.33	217.23	
VA	2005	2	229.16	227.49	
VA	2005	3	238.30	235.81	
VA	2005	4	243.45	243.27	
VA	2006	1	248.45	249.76	
VA	2006	2	252.87	250.97	
VA	2006	3	254.01	251.14	
VA	2006	4	253.44	253.16	
VA	2007	1	251.71	253.57	
VA	2007	2	252.95	250.80	
VA	2007	3	248.45	245.48	
VA	2007	4	239.61	239.14	
VA	2008	1	230.42	232.79	
VA	2008	2	225.02	222.81	
VA	2008	3	218.71	215.90	
VA	2008	4	208.51	208.03	
VA	2009	1	199.91	202.48	
VA	2009	2	205.25	202.96	
VA	2009	3	207.50	204.59	
VA	2009	4	206.49	206.09	
VA	2010	1	198.74	201.71	
VA	2010	2	204.00	201.42	
VA	2010	3	198.42	195.45	
VA	2010	4	193.97	193.81	
VA	2011	1	187.68	190.66	
VA	2011	2	191.39	188.68	
VA	2011	3	192.28	189.33	
VA	2011	4	188.09	188.19	
VA	2012	1	188.24	191.19	
VA	2012	2	195.99	193.04	
VA	2012	3	198.70	195.67	
VA	2012	4	196.89	197.27	
VA	2013	1	197.66	200.56	
VA	2013	2	207.14	203.95	
VA	2013	3	208.44	205.35	
VA	2013	4	205.86	206.37	
VA	2014	1	204.57	207.41	
VA	2014	2	212.93	209.60	
VA	2014	3	214.79	211.75	
VA	2014	4	213.16	213.63	
VA	2015	1	214.66	217.58	
VA	2015	2	221.92	218.39	
VA	2015	3	222.04	219.10	
VA	2015	4	220.57	220.94	
VA	2016	1	216.99	219.90	
VT	1991	1	100.00	100.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1991	2	99.52	99.28	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1991	3	98.95	99.45	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1991	4	97.90	98.24	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1992	1	99.92	99.98	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1992	2	100.58	100.37	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1992	3	99.60	99.97	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1992	4	101.51	101.91	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1993	1	100.80	100.97	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1993	2	101.56	101.35	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1993	3	99.49	99.71	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1993	4	101.86	102.23	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1994	1	101.85	102.27	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1994	2	101.57	101.30	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1994	3	101.80	101.86	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1994	4	98.68	99.03	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1995	1	98.76	99.36	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1995	2	100.74	100.44	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1995	3	101.42	101.31	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1995	4	97.25	97.59	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1996	1	103.73	104.59	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1996	2	101.90	101.53	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1996	3	101.93	101.65	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1996	4	102.14	102.58	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1997	1	99.78	100.75	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1997	2	101.71	101.27	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1997	3	101.64	101.27	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1997	4	101.51	101.93	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1998	1	103.16	104.38	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1998	2	105.60	105.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1998	3	105.72	105.26	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1998	4	107.10	107.58	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1999	1	107.06	108.45	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1999	2	110.91	110.25	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1999	3	113.66	113.03	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1999	4	113.54	114.09	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2000	1	115.07	116.69	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2000	2	120.58	119.89	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2000	3	123.42	122.50	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2000	4	124.27	124.94	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2001	1	125.83	127.71	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2001	2	132.85	132.19	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2001	3	134.28	133.06	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2001	4	135.64	136.32	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2002	1	137.80	140.06	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2002	2	141.71	141.05	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2002	3	146.87	145.39	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2002	4	146.82	147.46	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2003	1	147.93	150.53	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2003	2	152.25	151.59	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2003	3	158.94	157.28	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2003	4	160.25	160.76	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2004	1	161.88	164.90	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2004	2	172.73	172.03	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2004	3	180.06	178.18	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2004	4	183.89	184.28	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2005	1	185.53	189.15	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2005	2	195.38	194.53	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2005	3	199.87	197.85	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2005	4	201.64	202.02	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2006	1	200.64	204.60	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2006	2	207.77	206.70	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2006	3	207.37	205.44	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2006	4	207.91	208.40	
VT	2007	1	200.17	203.97	
VT	2007	2	202.16	200.99	
VT	2007	3	204.60	202.82	
VT	2007	4	203.23	203.97	
VT	2008	1	198.03	201.49	
VT	2008	2	200.27	199.05	
VT	2008	3	198.07	196.43	
VT	2008	4	194.14	195.07	
VT	2009	1	194.60	197.76	
VT	2009	2	200.24	198.98	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2009	3	198.86	197.25	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2009	4	192.05	193.13	
VT	2010	1	186.53	189.46	
VT	2010	2	188.59	187.40	
VT	2010	3	185.20	183.65	
VT	2010	4	185.52	186.51	
VT	2011	1	185.14	188.21	
VT	2011	2	187.67	186.57	
VT	2011	3	186.29	184.52	
VT	2011	4	184.11	184.95	
VT	2012	1	183.57	187.00	
VT	2012	2	188.60	187.50	
VT	2012	3	190.51	188.54	
VT	2012	4	188.37	188.80	
VT	2013	1	188.58	192.83	
VT	2013	2	186.00	184.81	
VT	2013	3	196.40	194.18	
VT	2013	4	192.21	192.22	
VT	2014	1	186.41	191.40	
VT	2014	2	192.06	190.59	
VT	2014	3	194.15	191.89	
VT	2014	4	189.54	189.10	
VT	2015	1	185.65	191.37	
VT	2015	2	195.41	193.69	
VT	2015	3	194.22	191.88	
VT	2015	4	194.71	194.01	
VT	2016	1	182.82	188.89	
WA	1991	1	100.00	100.00	
WA	1991	2	103.18	102.36	
WA	1991	3	105.13	104.12	
WA	1991	4	105.76	105.47	
WA	1992	1	106.90	106.89	
WA	1992	2	108.40	107.54	
WA	1992	3	110.13	109.08	
WA	1992	4	111.48	111.19	
WA	1993	1	111.17	111.15	
WA	1993	2	114.45	113.53	
WA	1993	3	116.15	115.02	
WA	1993	4	117.14	116.86	
WA	1994	1	118.60	118.57	
WA	1994	2	121.34	120.35	
WA	1994	3	122.91	121.68	
WA	1994	4	123.30	123.08	
WA	1995	1	124.28	124.26	
WA	1995	2	125.86	124.79	
WA	1995	3	127.13	125.79	
WA	1995	4	127.52	127.38	
WA	1996	1	127.16	127.16	
WA	1996	2	130.17	129.03	
WA	1996	3	131.35	129.90	
WA	1996	4	130.98	130.89	
WA	1997	1	132.77	132.78	
WA	1997	2	135.67	134.42	
WA	1997	3	138.09	136.54	
WA	1997	4	138.26	138.22	
WA	1998	1	141.14	141.17	
WA	1998	2	145.70	144.33	
WA	1998	3	148.78	147.12	
WA	1998	4	149.21	149.17	
WA	1999	1	150.66	150.69	
WA	1999	2	154.47	152.96	
WA	1999	3	157.21	155.51	
WA	1999	4	159.29	159.21	
WA	2000	1	161.32	161.35	
WA	2000	2	164.79	163.17	
WA	2000	3	165.70	163.99	
WA	2000	4	165.49	165.30	
WA	2001	1	167.49	167.56	
WA	2001	2	170.59	168.90	
WA	2001	3	172.88	171.17	
WA	2001	4	173.31	172.98	
WA	2002	1	175.48	175.62	
WA	2002	2	179.94	178.21	
WA	2002	3	181.69	179.87	
WA	2002	4	183.41	182.96	
WA	2003	1	185.50	185.76	
WA	2003	2	190.52	188.71	
WA	2003	3	194.64	192.63	
WA	2003	4	197.53	196.97	
WA	2004	1	200.87	201.27	
WA	2004	2	209.43	207.49	
WA	2004	3	216.25	213.85	
WA	2004	4	222.67	222.05	
WA	2005	1	229.48	230.12	
WA	2005	2	242.47	240.20	
WA	2005	3	254.89	251.80	
WA	2005	4	262.57	261.93	
WA	2006	1	272.19	273.21	
WA	2006	2	282.67	280.00	
WA	2006	3	290.95	287.00	
WA	2006	4	294.61	294.02	
WA	2007	1	297.36	298.91	
WA	2007	2	301.73	298.70	
WA	2007	3	300.34	295.94	
WA	2007	4	292.83	292.24	
WA	2008	1	286.37	288.35	
WA	2008	2	285.25	282.25	
WA	2008	3	277.82	273.47	
WA	2008	4	261.37	260.73	
WA	2009	1	249.79	252.09	
WA	2009	2	250.10	247.24	
WA	2009	3	250.45	246.31	
WA	2009	4	245.84	245.11	
WA	2010	1	239.86	242.56	
WA	2010	2	242.60	239.66	
WA	2010	3	235.57	231.48	
WA	2010	4	228.08	227.32	
WA	2011	1	218.61	221.48	
WA	2011	2	218.40	215.51	
WA	2011	3	217.59	213.69	
WA	2011	4	213.41	212.79	
WA	2012	1	210.21	213.18	
WA	2012	2	220.48	217.32	
WA	2012	3	225.31	221.21	
WA	2012	4	227.40	226.92	
WA	2013	1	229.52	232.88	
WA	2013	2	241.63	237.82	
WA	2013	3	248.13	243.65	
WA	2013	4	246.16	245.94	
WA	2014	1	245.97	249.56	
WA	2014	2	258.66	254.35	
WA	2014	3	264.04	259.39	
WA	2014	4	263.45	263.47	
WA	2015	1	266.45	270.27	
WA	2015	2	281.20	276.23	
WA	2015	3	285.56	280.66	
WA	2015	4	288.61	288.77	
WA	2016	1	293.29	297.30	
WI	1991	1	100.00	100.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI	1991	2	101.20	100.69	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI	1991	3	103.26	102.51	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI	1991	4	103.60	103.57	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI	1992	1	105.08	105.11	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI	1992	2	108.23	107.65	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI	1992	3	109.53	108.75	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI	1992	4	111.33	111.29	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
