state	yr	qtr	index_nsa	index_sa	Warning
WV	1995	4	124.59	125.75	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1996	1	126.44	126.7	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1996	2	126.96	126.2	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1996	3	128.96	128.32	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1996	4	125.35	126.53	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1997	1	126.58	126.84	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1997	2	131.18	130.37	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1997	3	129.98	129.39	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1997	4	129.44	130.61	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1998	1	130.38	130.65	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1998	2	133.97	133.09	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1998	3	132.47	131.97	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1998	4	133.43	134.57	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1999	1	134.29	134.6	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1999	2	136.06	135.1	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1999	3	136.37	135.96	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1999	4	136.26	137.32	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2000	1	135.84	136.25	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2000	2	139.39	138.31	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2000	3	138.82	138.49	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2000	4	137.28	138.28	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2001	1	140.31	140.76	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2001	2	139.48	138.4	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2001	3	141.23	140.91	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2001	4	141.08	142.09	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2002	1	144.73	145.16	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2002	2	146.79	145.75	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2002	3	146.82	146.41	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2002	4	148.16	149.22	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2003	1	150.56	150.98	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2003	2	154.71	153.7	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2003	3	154.65	154.15	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2003	4	154.88	155.97	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2004	1	159.97	160.47	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2004	2	162.35	161.32	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2004	3	166.72	166.17	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2004	4	170.23	171.28	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2005	1	170.1	170.83	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2005	2	176.09	174.91	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2005	3	179.36	178.8	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2005	4	179.66	180.57	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2006	1	182.71	183.65	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2006	2	185.53	184.4	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2006	3	187.65	186.94	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2006	4	186.06	186.89	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2007	1	190.42	191.42	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2007	2	191.42	190.51	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2007	3	194.45	193.61	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2007	4	192.19	192.84	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2008	1	189.81	190.86	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2008	2	194.39	193.7	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2008	3	189.62	188.69	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2008	4	189.81	190.38	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2009	1	184.57	185.53	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2009	2	190.98	190.51	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2009	3	186.94	185.97	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2009	4	186.69	187.09	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2010	1	183.68	184.8	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2010	2	189	188.51	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2010	3	191.56	190.58	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2010	4	187.88	188.11	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2011	1	185.08	186.44	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2011	2	182.11	181.52	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2011	3	186.45	185.56	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2011	4	184.47	184.45	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2012	1	191.1	192.87	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2012	2	188.24	187.49	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2012	3	190.83	189.96	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2012	4	197.19	196.98	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2013	1	192.88	194.85	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2013	2	194.2	193.46	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2013	3	195.86	194.85	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2013	4	194.84	194.64	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2014	1	203.86	205.93	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2014	2	204.19	203.53	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2014	3	207.76	206.58	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2014	4	203.11	202.9	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2015	1	198.35	200.45	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2015	2	210.02	209.24	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2015	3	207.22	206.11	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2015	4	218.9	218.53	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2016	1	204.54	207.03	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1991	1	100	100	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1991	2	104.06	102.99	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1991	3	105.75	104.16	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1991	4	105.88	105.04	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1992	1	106.8	106.78	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1992	2	108.85	107.72	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1992	3	110.46	108.8	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1992	4	113.28	112.42	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1993	1	112.26	112.2	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1993	2	116.06	114.87	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1993	3	120.61	118.75	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1993	4	123.57	122.7	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1994	1	127.13	127.09	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1994	2	129.8	128.41	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1994	3	133.94	131.82	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1994	4	134.93	134.11	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1995	1	136.83	136.78	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1995	2	141.02	139.46	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1995	3	142.02	139.65	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1995	4	144.29	143.62	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1996	1	144.67	144.63	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1996	2	146.93	145.2	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1996	3	148.47	145.9	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1996	4	146.07	145.56	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1997	1	146.53	146.49	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1997	2	151.23	149.38	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1997	3	152.08	149.39	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1997	4	150.92	150.47	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1998	1	152.27	152.24	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1998	2	154.93	152.96	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1998	3	157.24	154.52	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1998	4	155.12	154.64	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1999	1	156.08	156.03	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1999	2	158.29	156.25	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1999	3	161.96	159.31	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1999	4	161.41	160.78	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2000	1	162.22	162.15	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2000	2	166.91	164.74	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2000	3	166.21	163.66	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2000	4	170.05	169.26	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2001	1	168.54	168.4	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2001	2	173.44	171.25	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2001	3	176.8	174.21	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2001	4	180.44	179.51	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2002	1	183.77	183.47	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2002	2	189.23	186.99	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2002	3	191.52	188.72	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2002	4	194.48	193.55	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2003	1	193.23	192.65	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2003	2	202.32	200.17	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2003	3	208.63	205.55	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2003	4	208.83	207.85	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2004	1	215.77	214.91	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2004	2	220.48	218.44	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2004	3	227.24	223.64	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2004	4	229.18	228.3	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2005	1	235.62	234.49	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2005	2	242.35	240.29	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2005	3	253.53	249.26	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2005	4	258.43	257.6	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2006	1	267.47	266.31	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2006	2	274.22	271.81	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2006	3	282.21	277.09	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2006	4	291.82	291.27	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2007	1	295.34	294.36	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2007	2	303.41	300.22	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2007	3	309.89	304.19	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2007	4	301.63	301.27	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2008	1	303.43	303.05	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2008	2	303.67	299.73	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2008	3	305.08	299.17	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2008	4	300.83	301.03	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2009	1	286.74	286.8	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2009	2	295.27	290.79	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2009	3	293.56	287.68	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2009	4	283.19	283.68	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2010	1	281.91	282.38	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2010	2	286.24	281.52	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2010	3	281.33	275.44	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2010	4	277.05	277.85	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2011	1	278.68	279.2	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2011	2	286	281.17	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2011	3	287.27	281.39	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2011	4	276.93	277.56	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2012	1	280.21	280.57	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2012	2	291.08	286.52	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2012	3	299.47	293.43	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
